method,snapshot_episode_index,snapshot_episode_1based,prefix_depth,prefix,parent_id,rank,child_id,child_prefix,prob,child_count,distribution_kind,freeze_mode
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n4__from__n0021__c02']",stage3_n4__from__n0021__c02,1,stage4_n2__from__n0069__c01,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n4__from__n0021__c02', 'stage4_n2__from__n0069__c01']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n4__from__n0021__c02']",stage3_n4__from__n0021__c02,2,stage4_n3__from__n0069__c02,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n4__from__n0021__c02', 'stage4_n3__from__n0069__c02']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n4__from__n0021__c02']",stage3_n4__from__n0021__c02,3,stage4_n4__from__n0069__c03,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n4__from__n0021__c02', 'stage4_n4__from__n0069__c03']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n4__from__n0021__c02']",stage3_n4__from__n0021__c02,4,stage4_n5__from__n0069__c04,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n4__from__n0021__c02', 'stage4_n5__from__n0069__c04']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n5__from__n0021__c03']",stage3_n5__from__n0021__c03,1,stage4_n2__from__n0070__c01,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n5__from__n0021__c03', 'stage4_n2__from__n0070__c01']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n5__from__n0021__c03']",stage3_n5__from__n0021__c03,2,stage4_n3__from__n0070__c02,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n5__from__n0021__c03', 'stage4_n3__from__n0070__c02']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n5__from__n0021__c03']",stage3_n5__from__n0021__c03,3,stage4_n4__from__n0070__c03,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n5__from__n0021__c03', 'stage4_n4__from__n0070__c03']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n5__from__n0021__c03']",stage3_n5__from__n0021__c03,4,stage4_n5__from__n0070__c04,"['stage1_n5__from__root__c05', 'stage2_n4__from__n0005__c02', 'stage3_n5__from__n0021__c03', 'stage4_n5__from__n0070__c04']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n3__from__n0022__c01']",stage3_n3__from__n0022__c01,1,stage4_n2__from__n0071__c01,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n3__from__n0022__c01', 'stage4_n2__from__n0071__c01']",0.3333333333333333,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n3__from__n0022__c01']",stage3_n3__from__n0022__c01,2,stage4_n3__from__n0071__c02,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n3__from__n0022__c01', 'stage4_n3__from__n0071__c02']",0.6666666666666666,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02']",stage3_n4__from__n0022__c02,1,stage4_n2__from__n0072__c01,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02', 'stage4_n2__from__n0072__c01']",0.3324965286728698,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02']",stage3_n4__from__n0022__c02,2,stage4_n3__from__n0072__c02,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02', 'stage4_n3__from__n0072__c02']",0.3324965286728698,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02']",stage3_n4__from__n0022__c02,3,stage4_n4__from__n0072__c03,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02', 'stage4_n4__from__n0072__c03']",0.002510413981390786,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02']",stage3_n4__from__n0022__c02,4,stage4_n5__from__n0072__c04,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02', 'stage4_n5__from__n0072__c04']",0.3324965286728698,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03']",stage3_n5__from__n0022__c03,1,stage4_n2__from__n0073__c01,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03', 'stage4_n2__from__n0073__c01']",0.0025034196983243265,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03']",stage3_n5__from__n0022__c03,2,stage4_n3__from__n0073__c02,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03', 'stage4_n3__from__n0073__c02']",0.33249886010055857,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03']",stage3_n5__from__n0022__c03,3,stage4_n4__from__n0073__c03,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03', 'stage4_n4__from__n0073__c03']",0.33249886010055857,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03']",stage3_n5__from__n0022__c03,4,stage4_n5__from__n0073__c04,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03', 'stage4_n5__from__n0073__c04']",0.33249886010055857,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01']",stage4_n1__from__n0023__c01,1,stage5_n1__from__n0074__c01,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01', 'stage5_n1__from__n0074__c01']",0.29049631579772384,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01']",stage4_n1__from__n0023__c01,2,stage5_n2__from__n0074__c02,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01', 'stage5_n2__from__n0074__c02']",0.7095036842022762,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n2__from__n0006__c02', 'stage4_n1__from__n0024__c01']",stage4_n1__from__n0024__c01,1,stage5_n1__from__n0075__c01,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n2__from__n0006__c02', 'stage4_n1__from__n0024__c01', 'stage5_n1__from__n0075__c01']",0.36942175641141434,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n2__from__n0006__c02', 'stage4_n1__from__n0024__c01']",stage4_n1__from__n0024__c01,2,stage5_n2__from__n0075__c02,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n2__from__n0006__c02', 'stage4_n1__from__n0024__c01', 'stage5_n2__from__n0075__c02']",0.6305782435885856,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n2__from__n0007__c01', 'stage4_n1__from__n0025__c01']",stage4_n1__from__n0025__c01,1,stage5_n1__from__n0076__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n2__from__n0007__c01', 'stage4_n1__from__n0025__c01', 'stage5_n1__from__n0076__c01']",0.5,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n2__from__n0007__c01', 'stage4_n1__from__n0025__c01']",stage4_n1__from__n0025__c01,2,stage5_n2__from__n0076__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n2__from__n0007__c01', 'stage4_n1__from__n0025__c01', 'stage5_n2__from__n0076__c02']",0.5,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n2__from__n0026__c01']",stage4_n2__from__n0026__c01,1,stage5_n1__from__n0077__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n2__from__n0026__c01', 'stage5_n1__from__n0077__c01']",0.5,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n2__from__n0026__c01']",stage4_n2__from__n0026__c01,2,stage5_n2__from__n0077__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n2__from__n0026__c01', 'stage5_n2__from__n0077__c02']",0.5,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02']",stage4_n3__from__n0026__c02,1,stage5_n1__from__n0078__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02', 'stage5_n1__from__n0078__c01']",0.33333333333322224,4,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02']",stage4_n3__from__n0026__c02,2,stage5_n2__from__n0078__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02', 'stage5_n2__from__n0078__c02']",0.33333333333322224,4,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02']",stage4_n3__from__n0026__c02,3,stage5_n3__from__n0078__c03,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02', 'stage5_n3__from__n0078__c03']",3.333333333332222e-13,4,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02']",stage4_n3__from__n0026__c02,4,stage5_n4__from__n0078__c04,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02', 'stage5_n4__from__n0078__c04']",0.33333333333322224,4,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n2__from__n0027__c01']",stage4_n2__from__n0027__c01,1,stage5_n1__from__n0079__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n2__from__n0027__c01', 'stage5_n1__from__n0079__c01']",0.5,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n2__from__n0027__c01']",stage4_n2__from__n0027__c01,2,stage5_n2__from__n0079__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n2__from__n0027__c01', 'stage5_n2__from__n0079__c02']",0.5,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02']",stage4_n3__from__n0027__c02,1,stage5_n1__from__n0080__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02', 'stage5_n1__from__n0080__c01']",0.25,4,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02']",stage4_n3__from__n0027__c02,2,stage5_n2__from__n0080__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02', 'stage5_n2__from__n0080__c02']",0.25,4,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02']",stage4_n3__from__n0027__c02,3,stage5_n3__from__n0080__c03,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02', 'stage5_n3__from__n0080__c03']",0.25,4,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02']",stage4_n3__from__n0027__c02,4,stage5_n4__from__n0080__c04,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02', 'stage5_n4__from__n0080__c04']",0.25,4,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03']",stage4_n4__from__n0027__c03,1,stage5_n1__from__n0081__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03', 'stage5_n1__from__n0081__c01']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03']",stage4_n4__from__n0027__c03,2,stage5_n3__from__n0081__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03', 'stage5_n3__from__n0081__c02']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03']",stage4_n4__from__n0027__c03,3,stage5_n4__from__n0081__c03,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03', 'stage5_n4__from__n0081__c03']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03']",stage4_n4__from__n0027__c03,4,stage5_n5__from__n0081__c04,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03', 'stage5_n5__from__n0081__c04']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n5__from__n0027__c04']",stage4_n5__from__n0027__c04,1,stage5_n2__from__n0082__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n5__from__n0027__c04', 'stage5_n2__from__n0082__c01']",0.3333333333333333,3,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n5__from__n0027__c04']",stage4_n5__from__n0027__c04,2,stage5_n4__from__n0082__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n5__from__n0027__c04', 'stage5_n4__from__n0082__c02']",0.3333333333333333,3,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n5__from__n0027__c04']",stage4_n5__from__n0027__c04,3,stage5_n5__from__n0082__c03,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n5__from__n0027__c04', 'stage5_n5__from__n0082__c03']",0.3333333333333333,3,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n2__from__n0028__c01']",stage4_n2__from__n0028__c01,1,stage5_n1__from__n0083__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n2__from__n0028__c01', 'stage5_n1__from__n0083__c01']",0.5,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n2__from__n0028__c01']",stage4_n2__from__n0028__c01,2,stage5_n2__from__n0083__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n2__from__n0028__c01', 'stage5_n2__from__n0083__c02']",0.5,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02']",stage4_n3__from__n0028__c02,1,stage5_n1__from__n0084__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02', 'stage5_n1__from__n0084__c01']",0.33333333333322224,4,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02']",stage4_n3__from__n0028__c02,2,stage5_n2__from__n0084__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02', 'stage5_n2__from__n0084__c02']",3.333333333332222e-13,4,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02']",stage4_n3__from__n0028__c02,3,stage5_n3__from__n0084__c03,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02', 'stage5_n3__from__n0084__c03']",0.33333333333322224,4,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02']",stage4_n3__from__n0028__c02,4,stage5_n4__from__n0084__c04,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02', 'stage5_n4__from__n0084__c04']",0.33333333333322224,4,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03']",stage4_n4__from__n0028__c03,1,stage5_n1__from__n0085__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03', 'stage5_n1__from__n0085__c01']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03']",stage4_n4__from__n0028__c03,2,stage5_n3__from__n0085__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03', 'stage5_n3__from__n0085__c02']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03']",stage4_n4__from__n0028__c03,3,stage5_n4__from__n0085__c03,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03', 'stage5_n4__from__n0085__c03']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03']",stage4_n4__from__n0028__c03,4,stage5_n5__from__n0085__c04,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03', 'stage5_n5__from__n0085__c04']",0.25,4,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n5__from__n0028__c04']",stage4_n5__from__n0028__c04,1,stage5_n2__from__n0086__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n5__from__n0028__c04', 'stage5_n2__from__n0086__c01']",0.3333333333333333,3,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n5__from__n0028__c04']",stage4_n5__from__n0028__c04,2,stage5_n4__from__n0086__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n5__from__n0028__c04', 'stage5_n4__from__n0086__c02']",0.3333333333333333,3,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n5__from__n0028__c04']",stage4_n5__from__n0028__c04,3,stage5_n5__from__n0086__c03,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n5__from__n0028__c04', 'stage5_n5__from__n0086__c03']",0.3333333333333333,3,ps_risky_marginal_mixture,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n2__from__n0029__c01']",stage4_n2__from__n0029__c01,1,stage5_n1__from__n0087__c01,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n2__from__n0029__c01', 'stage5_n1__from__n0087__c01']",0.999999999999,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
risky_ps_linear,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n2__from__n0029__c01']",stage4_n2__from__n0029__c01,2,stage5_n2__from__n0087__c02,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n2__from__n0029__c01', 'stage5_n2__from__n0087__c02']",9.999999999990001e-13,2,ps_safe_prefix_mass,full_tree_child_marginal_at_switch
