method,episode_index,repeat_index,dataset_index,schedule_phase,task_bucket,is_specialist_task,oracle_action,final_action,exact_match,policy_clean,subset_clean,clear_success_proxy,auxiliary_success_proxy,strict_clean_success,policy_violation_count,subset_mismatch,raw_terminal_penalty,legacy_raw_terminal_penalty,raw_terminal_penalty_exec_clean_v4,terminal_adjustment_enabled,terminal_adjustment_floor,terminal_adjustment_reasons,raw_outcome_penalty,raw_policy_penalty,raw_reasoning_cost_component,raw_mode_mismatch_cost_component,mode_mismatch_cost_enabled,raw_path_cost_component,raw_total_cost,llm_call_count,prompt_tokens_total,completion_tokens_total,total_tokens_total,actual_modes,required_modes,match_count,fast_on_deep_count,deep_on_fast_count,actual_fast_count,actual_deep_count,required_fast_count,required_deep_count,mismatch_bucket,exact_mode_match,majority_pair,route_labels,route_bucket,selected_shared_path,selected_unshared_path,original_task_id
direct_multistage_exp3,77,7,10,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,14.0,5.0,14.0,True,14.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12;fast_path_on_deep_required_clear_failure_floor_14,3.0,2.0,6.016,0.0,False,0.0632,20.0792,12,43494.0,1165.0,44659.0,deep/fast/deep/fast/fast,fast/deep/deep/deep/deep,1,3,1,3,2,1,4,both_mismatch_types,False,mostly_fast_vs_mostly_deep_required,general_stage1_verify > trap_stage2_router > barrier_stage3_gate > trap_stage4_execute > trap_stage5_terminal,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,78,7,13,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,18.0,14.0,18.0,True,12.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12,12.0,2.0,5.19526,0.0,False,0.07600000000000001,23.27126,14,51080.0,1799.0,52879.0,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,4,0,1,0,5,1,4,deep_on_fast_required,False,mostly_deep_vs_mostly_deep_required,target_stage1_handoff > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,79,7,16,target_post_switch,target_favoring,True,repair_all,transfer,False,True,False,False,True,False,0,True,22.5,18.5,22.5,True,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;invalid_local_transfer_floor_18,18.5,0.0,5.387115,0.0,False,0.0772,27.964315,14,53839.0,1676.0,55515.0,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,4,0,1,0,5,1,4,deep_on_fast_required,False,mostly_deep_vs_mostly_deep_required,general_stage1_verify > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_decision,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,80,8,32,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,4.59494,0.0,False,0.0741,4.66904,13,44836.0,1052.0,45888.0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,3,1,1,1,4,1,4,both_mismatch_types,False,mostly_deep_vs_mostly_deep_required,target_stage1_handoff > general_stage2_core > target_stage3_roaming > target_stage4_repair > target_stage5_verify,target_safe_majority_bad,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,81,8,33,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,3.710505,0.0,False,0.0752,3.785705,12,38801.0,1213.0,40014.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,True,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,target_safe_majority_bad,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,82,8,34,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,4.02458,0.0,False,0.07900000000000001,4.10358,12,41704.0,1411.0,43115.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,True,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_decision,target_safe_majority_bad,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
direct_multistage_exp3,83,8,35,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,4.35931,0.0,False,0.06920000000000001,4.42851,11,40898.0,1202.0,42100.0,fast/fast/fast/deep/deep,fast/deep/deep/deep/deep,3,2,0,3,2,1,4,fast_on_deep_required,False,mostly_fast_vs_mostly_deep_required,general_stage1_intake > general_stage2_core > trap_stage3_network > general_stage4_repair > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,84,8,36,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,5.54738,0.0,False,0.0684,5.61578,14,51916.0,1239.0,53155.0,deep/fast/fast/deep/deep,fast/deep/deep/deep/deep,2,2,1,2,3,1,4,both_mismatch_types,False,mostly_deep_vs_mostly_deep_required,general_stage1_verify > trap_stage2_router > trap_stage3_network > barrier_stage4_gate > target_stage5_decision,target_decoy_medium,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,85,8,2,target_post_switch,target_favoring,False,repair_all,repair_subset,False,False,False,False,False,False,1,True,12.0,7.0,12.0,True,12.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12,5.0,2.0,4.836505,0.0,False,0.0729,16.909405,12,43711.0,1238.0,44949.0,fast/deep/deep/fast/deep,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,False,mostly_deep_vs_mostly_deep_required,barrier_stage1_gate > general_stage2_roaming > barrier_stage3_gate > trap_stage4_execute > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,86,8,9,target_post_switch,target_favoring,True,repair_subset,repair_subset,True,False,True,True,False,False,1,False,6.0,2.0,6.0,True,6.0,clear_but_aux_failure_floor_6,0.0,2.0,5.19135,0.0,False,0.07600000000000001,11.26735,14,51062.0,1792.0,52854.0,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,4,0,1,0,5,1,4,deep_on_fast_required,False,mostly_deep_vs_mostly_deep_required,general_stage1_verify > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_verify,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,87,8,10,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,True,False,False,True,False,0,True,19.0,15.0,19.0,True,10.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10,15.0,0.0,5.63397,0.0,False,0.0758,24.70977,14,60994.0,1322.0,62316.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,True,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,88,8,13,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,25.5,21.5,25.5,True,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12;invalid_local_transfer_floor_18,19.5,2.0,6.201155,0.0,False,0.0627,31.763855,14,58361.0,1443.0,59804.0,deep/fast/fast/deep/deep,fast/deep/deep/deep/deep,2,2,1,2,3,1,4,both_mismatch_types,False,mostly_deep_vs_mostly_deep_required,general_stage1_verify > trap_stage2_router > trap_stage3_network > general_stage4_repair > target_stage5_decision,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,89,8,16,target_post_switch,target_favoring,True,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,5.6202,0.0,False,0.0752,5.695399999999999,14,59332.0,1697.0,61029.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,True,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_verify,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,90,9,32,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,4.246775,0.0,False,0.0639,4.310675000000001,10,33711.0,831.0,34542.0,fast/fast/fast/fast/deep,fast/deep/deep/deep/deep,2,3,0,4,1,1,4,fast_on_deep_required,False,mostly_fast_vs_mostly_deep_required,general_stage1_intake > trap_stage2_router > trap_stage3_network > trap_stage4_execute > barrier_stage5_transfer,target_decoy_medium,False,True,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,91,9,33,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,4.326415,0.0,False,0.0753,4.401715,14,42923.0,1292.0,44215.0,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,4,0,1,0,5,1,4,deep_on_fast_required,False,mostly_deep_vs_mostly_deep_required,general_stage1_verify > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,target_safe_majority_bad,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,92,9,34,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,4.62888,0.0,False,0.07600000000000001,4.704879999999999,14,45828.0,1455.0,47283.0,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,4,0,1,0,5,1,4,deep_on_fast_required,False,mostly_deep_vs_mostly_deep_required,target_stage1_handoff > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,target_safe_majority_bad,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
direct_multistage_exp3,93,9,35,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,4.77819,0.0,False,0.0758,4.8539900000000005,13,50274.0,1485.0,51759.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,True,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,target_safe_majority_bad,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
direct_multistage_exp3,94,9,36,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,3.924535,0.0,False,0.0799,4.004435,12,40203.0,1492.0,41695.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,True,mostly_deep_vs_mostly_deep_required,barrier_stage1_gate > barrier_stage2_gate > barrier_stage3_gate > general_stage4_repair > target_stage5_verify,neutral,True,False,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
direct_multistage_exp3,95,9,2,target_post_switch,target_favoring,False,repair_all,repair_subset,False,True,False,False,True,False,0,True,10.0,5.0,10.0,True,10.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10,5.0,0.0,4.997065,0.0,False,0.0682,15.065265,13,48265.0,1371.0,49636.0,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,3,1,1,1,4,1,4,both_mismatch_types,False,mostly_deep_vs_mostly_deep_required,target_stage1_handoff > trap_stage2_router > general_stage3_network > general_stage4_repair > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
direct_multistage_exp3,96,9,9,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,22.5,18.5,22.5,True,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12;invalid_local_transfer_floor_18,16.5,2.0,5.026305,0.0,False,0.07900000000000001,27.605305,13,51697.0,1859.0,53556.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,True,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_apn > target_stage4_repair > target_stage5_decision,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
direct_multistage_exp3,97,9,10,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,False,False,1,True,23.5,19.5,23.5,True,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12;invalid_local_transfer_floor_18,17.5,2.0,4.541105,0.0,False,0.0703,28.111404999999998,11,44821.0,1593.0,46414.0,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,4,1,0,2,3,1,4,fast_on_deep_required,False,mostly_deep_vs_mostly_deep_required,barrier_stage1_gate > trap_stage2_router > general_stage3_network > general_stage4_verify > general_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
direct_multistage_exp3,98,9,13,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,False,False,1,True,17.0,13.0,17.0,True,12.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12,11.0,2.0,5.339105,0.0,False,0.0758,22.414905,13,56569.0,1561.0,58130.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,True,mostly_deep_vs_mostly_deep_required,general_stage1_intake > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,target_safe_specialist_good,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
direct_multistage_exp3,99,9,16,target_post_switch,target_favoring,True,repair_all,transfer,False,True,False,False,True,False,0,True,22.5,18.5,22.5,True,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;invalid_local_transfer_floor_18,18.5,0.0,4.27261,0.0,False,0.06470000000000001,26.83731,12,43814.0,1613.0,45427.0,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,5,0,0,1,4,1,4,all_stage_modes_match,True,mostly_deep_vs_mostly_deep_required,trap_stage1_intake > general_stage2_roaming > general_stage3_network > general_stage4_repair > target_stage5_verify,trap_like_bad,True,False,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
epsilon_exp3,0,0,1,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,3.944445,0.0,False,0.0655,4.009945,10,32183.0,1012.0,33195.0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,False,mostly_deep_vs_mostly_fast_required,trap_stage1_intake > general_stage2_core > general_stage3_network > general_stage4_repair > target_stage5_decision,trap_like_good,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,1,0,3,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,4.231905,0.0,False,0.063,4.294905,12,36013.0,1112.0,37125.0,deep/fast/deep/deep/fast,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,False,mostly_deep_vs_mostly_fast_required,target_stage1_handoff > trap_stage2_router > general_stage3_network > general_stage4_verify > trap_stage5_terminal,neutral,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,2,0,6,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,7.616145,0.0,False,0.0591,7.675245,18,65857.0,983.0,66840.0,fast/deep/deep/deep/fast,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,False,mostly_deep_vs_mostly_fast_required,trap_stage1_intake > general_stage2_roaming > general_stage3_network > general_stage4_verify > trap_stage5_terminal,trap_like_good,True,False,[mms_issue]bad_wifi_calling[PERSONA:Easy]
epsilon_exp3,3,0,15,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,9.902675,0.0,False,0.0777,9.980375,19,81261.0,1451.0,82712.0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,0,4,1,4,5,0,deep_on_fast_required,False,mostly_deep_vs_mostly_fast_required,barrier_stage1_gate > barrier_stage2_gate > general_stage3_network > general_stage4_repair > target_stage5_decision,neutral,True,False,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,4,0,17,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,13.35656,0.0,False,0.07600000000000001,13.43256,25,110216.0,1482.0,111698.0,deep/deep/deep/deep/deep,fast/fast/fast/fast/fast,0,0,5,0,5,5,0,deep_on_fast_required,False,mostly_deep_vs_mostly_fast_required,target_stage1_handoff > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,trap_safe_overcautious,True,False,[mms_issue]bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,5,0,18,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,5.802325,0.0,False,0.0753,5.877625,15,45427.0,1257.0,46684.0,deep/deep/deep/deep/deep,fast/fast/fast/fast/fast,0,0,5,0,5,5,0,deep_on_fast_required,False,mostly_deep_vs_mostly_fast_required,general_stage1_verify > target_stage2_router > target_stage3_roaming > target_stage4_repair > target_stage5_decision,trap_safe_overcautious,True,False,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_storage_permission[PERSONA:Hard]
epsilon_exp3,6,0,19,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,4.548705,0.0,False,0.0702,4.618905,12,36275.0,1063.0,37338.0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,0,4,1,4,5,0,deep_on_fast_required,False,mostly_deep_vs_mostly_fast_required,target_stage1_handoff > general_stage2_core > general_stage3_network > general_stage4_repair > target_stage5_verify,trap_safe_overcautious,True,False,[mms_issue]bad_wifi_calling|break_app_sms_permission|data_mode_off[PERSONA:None]
epsilon_exp3,7,0,20,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,3.9326,0.0,False,0.0736,4.0062,10,32328.0,950.0,33278.0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,False,mostly_deep_vs_mostly_fast_required,general_stage1_intake > general_stage2_core > target_stage3_roaming > target_stage4_repair > target_stage5_decision,trap_safe_overcautious,True,False,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission[PERSONA:Easy]
epsilon_exp3,8,0,21,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,3.942725,0.0,False,0.0703,4.013025,10,32179.0,1009.0,33188.0,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,False,mostly_deep_vs_mostly_fast_required,barrier_stage1_gate > trap_stage2_router > general_stage3_network > general_stage4_verify > general_stage5_verify,neutral,True,False,[mms_issue]bad_wifi_calling|break_app_storage_permission|data_mode_off[PERSONA:Easy]
epsilon_exp3,9,0,22,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,4.298875,0.0,False,0.07020000000000001,4.369075,12,34553.0,950.0,35503.0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,0,4,1,4,5,0,deep_on_fast_required,False,mostly_deep_vs_mostly_fast_required,target_stage1_handoff > trap_stage2_router > barrier_stage3_gate > general_stage4_repair > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling[PERSONA:Easy]
epsilon_exp3,10,1,1,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,4.65481,0.0,False,0.0732,4.72801,12,36738.0,1174.0,37912.0,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,1,0,4,1,4,5,0,deep_on_fast_required,False,mostly_deep_vs_mostly_fast_required,barrier_stage1_gate > general_stage2_roaming > general_stage3_network > general_stage4_repair > target_stage5_verify,neutral,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,11,1,3,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,3.72007,0.0,False,0.0586,3.7786700000000004,10,32038.0,933.0,32971.0,fast/fast/fast/deep/deep,fast/fast/fast/fast/fast,3,0,2,3,2,5,0,deep_on_fast_required,False,mostly_fast_vs_mostly_fast_required,trap_stage1_intake > trap_stage2_router > trap_stage3_network > general_stage4_repair > target_stage5_decision,trap_like_good,True,False,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,12,1,6,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,9.740745,0.0,False,0.06570000000000001,9.806445,20,80987.0,1171.0,82158.0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,0,4,1,4,5,0,deep_on_fast_required,False,mostly_deep_vs_mostly_fast_required,general_stage1_verify > trap_stage2_router > general_stage3_network > general_stage4_repair > target_stage5_verify,neutral,True,False,[mms_issue]bad_wifi_calling[PERSONA:Easy]
epsilon_exp3,13,1,15,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,4.043905,0.0,False,0.0659,4.109805,12,36443.0,983.0,37426.0,fast/deep/fast/fast/deep,fast/fast/fast/fast/fast,3,0,2,3,2,5,0,deep_on_fast_required,False,mostly_fast_vs_mostly_fast_required,barrier_stage1_gate > general_stage2_roaming > trap_stage3_network > trap_stage4_execute > target_stage5_verify,neutral,True,False,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
epsilon_exp3,14,1,17,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,3.992455,0.0,False,0.06760000000000001,4.060055,11,34711.0,855.0,35566.0,fast/fast/fast/deep/deep,fast/fast/fast/fast/fast,3,0,2,3,2,5,0,deep_on_fast_required,False,mostly_fast_vs_mostly_fast_required,general_stage1_intake > trap_stage2_router > trap_stage3_network > barrier_stage4_gate > target_stage5_decision,neutral,True,False,[mms_issue]bad_wifi_calling|break_app_sms_permission[PERSONA:None]
epsilon_exp3,15,1,18,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,4.3783,0.0,False,0.0699,4.4482,12,36730.0,948.0,37678.0,fast/deep/fast/deep/deep,fast/fast/fast/fast/fast,2,0,3,2,3,5,0,deep_on_fast_required,False,mostly_deep_vs_mostly_fast_required,barrier_stage1_gate > general_stage2_roaming > trap_stage3_network > general_stage4_verify > target_stage5_verify,neutral,True,False,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_storage_permission[PERSONA:Hard]
epsilon_exp3,16,1,19,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,True,True,0,False,0.0,0.0,0.0,True,,,0.0,0.0,4.540425,0.0,False,0.0695,4.609925,12,36275.0,1045.0,37320.0,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,1,0,4,1,4,5,0,deep_on_fast_required,False,mostly_deep_vs_mostly_fast_required,general_stage1_verify > general_stage2_core > general_stage3_network > general_stage4_repair > target_stage5_verify,trap_safe_overcautious,True,False,[mms_issue]bad_wifi_calling|break_app_sms_permission|data_mode_off[PERSONA:None]
