method,snapshot_episode_index,snapshot_episode_1based,prefix_depth,prefix,parent_id,rank,child_id,child_prefix,prob,child_count,distribution_kind,freeze_mode
direct_multistage_exp3,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02']",stage3_n4__from__n0022__c02,2,stage4_n3__from__n0072__c02,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02', 'stage4_n3__from__n0072__c02']",5.717753683687544e-06,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02']",stage3_n4__from__n0022__c02,3,stage4_n4__from__n0072__c03,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02', 'stage4_n4__from__n0072__c03']",0.33333142741543875,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02']",stage3_n4__from__n0022__c02,4,stage4_n5__from__n0072__c04,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n4__from__n0022__c02', 'stage4_n5__from__n0072__c04']",0.33333142741543875,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03']",stage3_n5__from__n0022__c03,1,stage4_n2__from__n0073__c01,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03', 'stage4_n2__from__n0073__c01']",0.3333261150228364,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03']",stage3_n5__from__n0022__c03,2,stage4_n3__from__n0073__c02,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03', 'stage4_n3__from__n0073__c02']",2.165493149097231e-05,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03']",stage3_n5__from__n0022__c03,3,stage4_n4__from__n0073__c03,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03', 'stage4_n4__from__n0073__c03']",0.3333261150228364,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,3,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03']",stage3_n5__from__n0022__c03,4,stage4_n5__from__n0073__c04,"['stage1_n5__from__root__c05', 'stage2_n5__from__n0005__c03', 'stage3_n5__from__n0022__c03', 'stage4_n5__from__n0073__c04']",0.3333261150228364,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01']",stage4_n1__from__n0023__c01,1,stage5_n1__from__n0074__c01,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01', 'stage5_n1__from__n0074__c01']",0.8003608145189669,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01']",stage4_n1__from__n0023__c01,2,stage5_n2__from__n0074__c02,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n1__from__n0006__c01', 'stage4_n1__from__n0023__c01', 'stage5_n2__from__n0074__c02']",0.1996391854810331,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n2__from__n0006__c02', 'stage4_n1__from__n0024__c01']",stage4_n1__from__n0024__c01,1,stage5_n1__from__n0075__c01,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n2__from__n0006__c02', 'stage4_n1__from__n0024__c01', 'stage5_n1__from__n0075__c01']",0.5,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n2__from__n0006__c02', 'stage4_n1__from__n0024__c01']",stage4_n1__from__n0024__c01,2,stage5_n2__from__n0075__c02,"['stage1_n1__from__root__c01', 'stage2_n1__from__n0001__c01', 'stage3_n2__from__n0006__c02', 'stage4_n1__from__n0024__c01', 'stage5_n2__from__n0075__c02']",0.5,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n2__from__n0007__c01', 'stage4_n1__from__n0025__c01']",stage4_n1__from__n0025__c01,1,stage5_n1__from__n0076__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n2__from__n0007__c01', 'stage4_n1__from__n0025__c01', 'stage5_n1__from__n0076__c01']",0.5,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n2__from__n0007__c01', 'stage4_n1__from__n0025__c01']",stage4_n1__from__n0025__c01,2,stage5_n2__from__n0076__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n2__from__n0007__c01', 'stage4_n1__from__n0025__c01', 'stage5_n2__from__n0076__c02']",0.5,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n2__from__n0026__c01']",stage4_n2__from__n0026__c01,1,stage5_n1__from__n0077__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n2__from__n0026__c01', 'stage5_n1__from__n0077__c01']",0.5,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n2__from__n0026__c01']",stage4_n2__from__n0026__c01,2,stage5_n2__from__n0077__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n2__from__n0026__c01', 'stage5_n2__from__n0077__c02']",0.5,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02']",stage4_n3__from__n0026__c02,1,stage5_n1__from__n0078__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02', 'stage5_n1__from__n0078__c01']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02']",stage4_n3__from__n0026__c02,2,stage5_n2__from__n0078__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02', 'stage5_n2__from__n0078__c02']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02']",stage4_n3__from__n0026__c02,3,stage5_n3__from__n0078__c03,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02', 'stage5_n3__from__n0078__c03']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02']",stage4_n3__from__n0026__c02,4,stage5_n4__from__n0078__c04,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n3__from__n0007__c02', 'stage4_n3__from__n0026__c02', 'stage5_n4__from__n0078__c04']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n2__from__n0027__c01']",stage4_n2__from__n0027__c01,1,stage5_n1__from__n0079__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n2__from__n0027__c01', 'stage5_n1__from__n0079__c01']",0.5,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n2__from__n0027__c01']",stage4_n2__from__n0027__c01,2,stage5_n2__from__n0079__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n2__from__n0027__c01', 'stage5_n2__from__n0079__c02']",0.5,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02']",stage4_n3__from__n0027__c02,1,stage5_n1__from__n0080__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02', 'stage5_n1__from__n0080__c01']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02']",stage4_n3__from__n0027__c02,2,stage5_n2__from__n0080__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02', 'stage5_n2__from__n0080__c02']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02']",stage4_n3__from__n0027__c02,3,stage5_n3__from__n0080__c03,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02', 'stage5_n3__from__n0080__c03']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02']",stage4_n3__from__n0027__c02,4,stage5_n4__from__n0080__c04,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n3__from__n0027__c02', 'stage5_n4__from__n0080__c04']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03']",stage4_n4__from__n0027__c03,1,stage5_n1__from__n0081__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03', 'stage5_n1__from__n0081__c01']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03']",stage4_n4__from__n0027__c03,2,stage5_n3__from__n0081__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03', 'stage5_n3__from__n0081__c02']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03']",stage4_n4__from__n0027__c03,3,stage5_n4__from__n0081__c03,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03', 'stage5_n4__from__n0081__c03']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03']",stage4_n4__from__n0027__c03,4,stage5_n5__from__n0081__c04,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n4__from__n0027__c03', 'stage5_n5__from__n0081__c04']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n5__from__n0027__c04']",stage4_n5__from__n0027__c04,1,stage5_n2__from__n0082__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n5__from__n0027__c04', 'stage5_n2__from__n0082__c01']",0.49999999999778133,3,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n5__from__n0027__c04']",stage4_n5__from__n0027__c04,2,stage5_n4__from__n0082__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n5__from__n0027__c04', 'stage5_n4__from__n0082__c02']",0.49999999999778133,3,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n5__from__n0027__c04']",stage4_n5__from__n0027__c04,3,stage5_n5__from__n0082__c03,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n4__from__n0007__c03', 'stage4_n5__from__n0027__c04', 'stage5_n5__from__n0082__c03']",4.437310293131496e-12,3,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n2__from__n0028__c01']",stage4_n2__from__n0028__c01,1,stage5_n1__from__n0083__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n2__from__n0028__c01', 'stage5_n1__from__n0083__c01']",1.3656814422243136e-22,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n2__from__n0028__c01']",stage4_n2__from__n0028__c01,2,stage5_n2__from__n0083__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n2__from__n0028__c01', 'stage5_n2__from__n0083__c02']",1.0,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02']",stage4_n3__from__n0028__c02,1,stage5_n1__from__n0084__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02', 'stage5_n1__from__n0084__c01']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02']",stage4_n3__from__n0028__c02,2,stage5_n2__from__n0084__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02', 'stage5_n2__from__n0084__c02']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02']",stage4_n3__from__n0028__c02,3,stage5_n3__from__n0084__c03,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02', 'stage5_n3__from__n0084__c03']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02']",stage4_n3__from__n0028__c02,4,stage5_n4__from__n0084__c04,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n3__from__n0028__c02', 'stage5_n4__from__n0084__c04']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03']",stage4_n4__from__n0028__c03,1,stage5_n1__from__n0085__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03', 'stage5_n1__from__n0085__c01']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03']",stage4_n4__from__n0028__c03,2,stage5_n3__from__n0085__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03', 'stage5_n3__from__n0085__c02']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03']",stage4_n4__from__n0028__c03,3,stage5_n4__from__n0085__c03,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03', 'stage5_n4__from__n0085__c03']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03']",stage4_n4__from__n0028__c03,4,stage5_n5__from__n0085__c04,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n4__from__n0028__c03', 'stage5_n5__from__n0085__c04']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n5__from__n0028__c04']",stage4_n5__from__n0028__c04,1,stage5_n2__from__n0086__c01,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n5__from__n0028__c04', 'stage5_n2__from__n0086__c01']",0.3333333333333333,3,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n5__from__n0028__c04']",stage4_n5__from__n0028__c04,2,stage5_n4__from__n0086__c02,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n5__from__n0028__c04', 'stage5_n4__from__n0086__c02']",0.3333333333333333,3,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n5__from__n0028__c04']",stage4_n5__from__n0028__c04,3,stage5_n5__from__n0086__c03,"['stage1_n1__from__root__c01', 'stage2_n2__from__n0001__c02', 'stage3_n5__from__n0007__c04', 'stage4_n5__from__n0028__c04', 'stage5_n5__from__n0086__c03']",0.3333333333333333,3,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n2__from__n0029__c01']",stage4_n2__from__n0029__c01,1,stage5_n1__from__n0087__c01,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n2__from__n0029__c01', 'stage5_n1__from__n0087__c01']",0.5,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n2__from__n0029__c01']",stage4_n2__from__n0029__c01,2,stage5_n2__from__n0087__c02,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n2__from__n0029__c01', 'stage5_n2__from__n0087__c02']",0.5,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n3__from__n0029__c02']",stage4_n3__from__n0029__c02,1,stage5_n1__from__n0088__c01,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n3__from__n0029__c02', 'stage5_n1__from__n0088__c01']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n3__from__n0029__c02']",stage4_n3__from__n0029__c02,2,stage5_n2__from__n0088__c02,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n3__from__n0029__c02', 'stage5_n2__from__n0088__c02']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n3__from__n0029__c02']",stage4_n3__from__n0029__c02,3,stage5_n3__from__n0088__c03,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n3__from__n0029__c02', 'stage5_n3__from__n0088__c03']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n3__from__n0029__c02']",stage4_n3__from__n0029__c02,4,stage5_n4__from__n0088__c04,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n3__from__n0008__c01', 'stage4_n3__from__n0029__c02', 'stage5_n4__from__n0088__c04']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n4__from__n0008__c02', 'stage4_n2__from__n0030__c01']",stage4_n2__from__n0030__c01,1,stage5_n1__from__n0089__c01,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n4__from__n0008__c02', 'stage4_n2__from__n0030__c01', 'stage5_n1__from__n0089__c01']",0.5,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n4__from__n0008__c02', 'stage4_n2__from__n0030__c01']",stage4_n2__from__n0030__c01,2,stage5_n2__from__n0089__c02,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n4__from__n0008__c02', 'stage4_n2__from__n0030__c01', 'stage5_n2__from__n0089__c02']",0.5,2,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n4__from__n0008__c02', 'stage4_n3__from__n0030__c02']",stage4_n3__from__n0030__c02,1,stage5_n1__from__n0090__c01,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n4__from__n0008__c02', 'stage4_n3__from__n0030__c02', 'stage5_n1__from__n0090__c01']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n4__from__n0008__c02', 'stage4_n3__from__n0030__c02']",stage4_n3__from__n0030__c02,2,stage5_n2__from__n0090__c02,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n4__from__n0008__c02', 'stage4_n3__from__n0030__c02', 'stage5_n2__from__n0090__c02']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n4__from__n0008__c02', 'stage4_n3__from__n0030__c02']",stage4_n3__from__n0030__c02,3,stage5_n3__from__n0090__c03,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n4__from__n0008__c02', 'stage4_n3__from__n0030__c02', 'stage5_n3__from__n0090__c03']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
direct_multistage_exp3,25,26,4,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n4__from__n0008__c02', 'stage4_n3__from__n0030__c02']",stage4_n3__from__n0030__c02,4,stage5_n4__from__n0090__c04,"['stage1_n1__from__root__c01', 'stage2_n3__from__n0001__c03', 'stage3_n4__from__n0008__c02', 'stage4_n3__from__n0030__c02', 'stage5_n4__from__n0090__c04']",0.25,4,stagewise_marginal_mixture,full_tree_child_marginal_at_switch
